bill_id,entity,entity_type,n
1693851,the_department_of_insurance_department_of_the_illinois,ORG,1
1693851,the_department_of_insurance_financial_and_professional_10_regulation,ORG,1
1693851,the_department_of_insurance_financial_and_professional_19_regulation,ORG,1
1693851,the_department_of_insurance_financial_and_professional_24_regulation,ORG,1
1693851,the_department_of_insurance_of_4_the_department_of_financial_and_professional_regulation,ORG,1
1693851,the_department_of_the_filing,ORG,1
1693851,the_director_of_insurance,ORG,2
1693851,the_division_'s_department_'s,ORG,1
1693851,the_division_23_department,ORG,1
1693851,the_division_department,ORG,2
1693851,the_federal_investment_company,ORG,1
1693851,the_fire_14_investigation_act,ORG,1
1693851,the_general_11_assembly,ORG,1
1693851,the_general_13_assembly,ORG,1
1693851,the_general_18_assembly,ORG,1
1693851,the_general_5_assembly,ORG,1
1693851,the_general_6_assembly,ORG,1
1693851,the_general_assembly_17,ORG,1
1693851,the_general_assembly_20,ORG,1
1693851,the_general_assembly_retirement_system,ORG,2
1693851,the_general_revenue_fund,ORG,1
1693851,the_government_of_iran,ORG,5
1693851,the_health_care_service,ORG,1
1693851,the_health_carrier_20_external_review_act,ORG,1
1693851,the_health_carrier_external,ORG,1
1693851,the_health_carrier_external_17,ORG,1
1693851,the_health_carrier_external_review_act,ORG,1
1693851,the_health_maintenance_25_organization_'s,ORG,1
1693851,the_health_maintenance_6_organization,ORG,1
1693851,the_health_maintenance_organization,ORG,4
1693851,the_health_maintenance_organization_'s,ORG,2
1693851,the_health_maintenance_organization_act,ORG,2
1693851,the_high_risk_home_loan,ORG,1
1693851,the_illinois_13_credit_union_act,ORG,1
1693851,the_illinois_20_securities_law,ORG,1
1693851,the_illinois_21_insurance_code,ORG,1
1693851,the_illinois_9_insurance_exchange,ORG,1
1693851,the_illinois_administrative_5_procedure_act,ORG,1
1693851,the_illinois_banking_act,ORG,1
1693851,the_illinois_department_of,ORG,1
1693851,the_illinois_department_of_insurance_5_financial_and_professional_regulation,ORG,1
1693851,the_illinois_health_maintenance_25_organization_guaranty_association,ORG,1
1693851,the_illinois_insurance,ORG,1
1693851,the_illinois_insurance_2_code,ORG,1
1693851,the_illinois_insurance_code,ORG,10
1693851,the_illinois_insurance_exchange,ORG,1
1693851,the_illinois_pension_code,ORG,1
1693851,the_illinois_public_aid_code,ORG,1
1693851,the_illinois_savings_and_loan_act,ORG,1
1693851,the_illinois_securities_13_law,ORG,1
1693851,the_illinois_securities_law,ORG,3
1693851,the_insurance_22_premium_tax_refund_fund,ORG,1
